date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:20:55	673/673	---M--	200	added ('OK')	image/gif	etag:%222a1-3fa3e503997c0%22	http://www.hawaii4two.com/amenhd.gif	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/amenhd.gif	(from http://www.hawaii4two.com/amenities.htm)
19:20:55	245/245	---M--	301	error ('Moved%20Permanently')	text/html	date:Wed,%2027%20May%202015%2005:20:55%20GMT	http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.4e.delayed	(from http://www.hawaii4two.com/amenities.htm)
19:20:55	0/-1	---M--	301	error ('')			http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.4f.delayed	(from http://www.hawaii4two.com/rates.htm)
19:20:55	12454/12454	---M--	200	added ('OK')	image/jpeg	etag:%2230a6-3fa3e5732df00%22	http://www.hawaii4two.com/lei.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/lei.jpg	(from http://www.hawaii4two.com/amenities.htm)
19:20:55	42849/42849	---M--	200	added ('OK')	image/jpeg	etag:%22a761-3fa3e57145a80%22	http://www.hawaii4two.com/konamap.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/konamap.jpg	(from http://www.hawaii4two.com/map.htm)
19:20:56	5083/5083	---M--	200	added ('OK')	image/jpeg	etag:%2213db-3fa3e52312200%22	http://www.hawaii4two.com/calendar2.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/calendar2.jpg	(from http://www.hawaii4two.com/rates.htm)
19:20:56	499/499	---M--	200	added ('OK')	image/gif	etag:%221f3-3fa3e58ed6040%22	http://www.hawaii4two.com/rthd.gif	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/rthd.gif	(from http://www.hawaii4two.com/rates.htm)
19:20:56	0/-1	---M--	301	error ('')			http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.52.delayed	(from http://www.hawaii4two.com/rates.htm)
19:20:56	0/-1	---M--	301	error ('')			http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.53.delayed	(from http://www.hawaii4two.com/cottages.htm)
19:20:56	980/980	---M--	200	added ('OK')	image/gif	etag:%223d4-3fa3e50fff500%22	http://www.hawaii4two.com/bbhd.gif	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/bbhd.gif	(from http://www.hawaii4two.com/cottages.htm)
19:20:56	882/882	---M--	200	added ('OK')	image/gif	etag:%22372-3fa3e55d3eb40%22	http://www.hawaii4two.com/jchd.gif	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/jchd.gif	(from http://www.hawaii4two.com/cottages.htm)
19:20:57	0/-1	---M--	301	error ('')			http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.58.delayed	(from http://www.hawaii4two.com/cottages.htm)
19:20:57	0/-1	---M--	301	error ('')			http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.59.delayed	(from http://www.hawaii4two.com/res.htm)
19:20:57	25382/25382	---M--	200	added ('OK')	image/jpeg	etag:%226326-3fa3e50675e80%22	http://www.hawaii4two.com/bb1-tn.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/bb1-tn.jpg	(from http://www.hawaii4two.com/cottages.htm)
19:20:57	0/-1	---M--	301	error ('')			http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.5c.delayed	(from http://www.hawaii4two.com/res.htm)
19:20:57	889/889	---M--	200	added ('OK')	image/gif	etag:%22379-3fa3e58cedbc0%22	http://www.hawaii4two.com/reshd.gif	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/reshd.gif	(from http://www.hawaii4two.com/res.htm)
19:20:57	6120/6120	---M--	200	added ('OK')	text/html	etag:%2217e8-4e2d276bdc380%22	http://www.hawaii4two.com/tourx.htm	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/tourx.html	(from http://www.hawaii4two.com/selectbw.htm)
19:20:58	552/552	---M--	200	added ('OK')	image/gif	etag:%22228-3fa3e5306c180%22	http://www.hawaii4two.com/dial_up.gif	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/dial_up.gif	(from http://www.hawaii4two.com/selectbw.htm)
19:20:58	6150/6150	---M--	200	added ('OK')	text/html	etag:%221806-4e2d276dc4800%22	http://www.hawaii4two.com/tourhome.htm	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/tourhome.html	(from http://www.hawaii4two.com/selectbw.htm)
19:20:58	0/-1	---M--	301	error ('')			http://www.hawaii4two.com/form.php	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/form.61.delayed	(from http://www.hawaii4two.com/jungle.htm)
19:20:58	8281/8281	---M--	200	added ('OK')	image/jpeg	etag:%222059-3fa3e58a11500%22	http://www.hawaii4two.com/re.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/re.jpg	(from http://www.hawaii4two.com/res.htm)
19:20:58	472/472	---M--	200	added ('OK')	image/gif	etag:%221d8-3fa3e52035b40%22	http://www.hawaii4two.com/broadband.gif	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/broadband.gif	(from http://www.hawaii4two.com/selectbw.htm)
19:21:02	37238/37238	---M--	200	added ('OK')	image/jpeg	etag:%229176-3fa3e54fe4bc0%22	http://www.hawaii4two.com/jc1-tn.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/jc1-tn.jpg	(from http://www.hawaii4two.com/cottages.htm)
19:21:04	30477/30477	---M--	200	added ('OK')	image/jpeg	etag:%22770d-3fa3e5559d940%22	http://www.hawaii4two.com/jc3-tn.jpg	/home/eric/httrack/hawaii4two.com/hawaii4two/www.hawaii4two.com/jc3-tn.jpg	(from http://www.hawaii4two.com/jungle.htm)
